               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 161,            0.029733,            0.080811,            0.012035,              0.9708,              0.9309,             0.98207,             0.81174,            0.022512,            0.064945,           0.0050945,             0.00472,             0.00472,             0.00472
                 162,            0.030508,            0.081884,            0.011831,             0.97111,             0.93311,             0.98236,             0.81886,            0.021924,            0.064673,           0.0050455,            0.004687,            0.004687,            0.004687
                 163,            0.030253,            0.081342,            0.011971,             0.96896,             0.93239,             0.98236,             0.80808,            0.022525,            0.065178,           0.0050539,            0.004654,            0.004654,            0.004654
                 164,            0.030344,            0.080319,            0.011939,             0.97327,             0.93313,             0.98352,             0.81556,            0.022065,            0.064687,           0.0048793,            0.004621,            0.004621,            0.004621
                 165,            0.029167,            0.079988,            0.011789,             0.96833,              0.9426,             0.98368,             0.81791,             0.02185,            0.065169,           0.0048523,            0.004588,            0.004588,            0.004588
                 166,            0.030477,            0.081229,            0.012302,             0.97194,             0.92637,             0.98133,             0.81255,             0.02231,             0.06593,           0.0052119,            0.004555,            0.004555,            0.004555
                 167,            0.030628,            0.082314,            0.012396,             0.96785,             0.94333,             0.98355,             0.81612,            0.021852,            0.065463,           0.0048403,            0.004522,            0.004522,            0.004522
                 168,            0.029844,            0.080044,             0.01194,             0.97164,             0.94115,             0.98419,             0.81979,            0.021807,            0.064757,           0.0047451,            0.004489,            0.004489,            0.004489
                 169,            0.029851,            0.082198,            0.012082,              0.9687,             0.93911,             0.98398,             0.81499,            0.021978,            0.064563,            0.004765,            0.004456,            0.004456,            0.004456
                 170,            0.029859,            0.082468,            0.011875,             0.96937,             0.94049,             0.98363,             0.82378,            0.021424,            0.064556,           0.0048015,            0.004423,            0.004423,            0.004423
                 171,            0.030245,            0.081799,            0.011448,              0.9737,             0.93398,              0.9834,             0.82537,            0.021403,            0.064179,           0.0048147,             0.00439,             0.00439,             0.00439
                 172,            0.029744,             0.07923,            0.012041,              0.9712,             0.94226,             0.98463,             0.82753,             0.02134,            0.063444,           0.0046793,            0.004357,            0.004357,            0.004357
                 173,            0.029543,             0.07893,            0.011303,             0.97139,             0.93897,             0.98432,             0.81779,             0.02189,            0.064512,           0.0047404,            0.004324,            0.004324,            0.004324
                 174,            0.029886,            0.079213,            0.011471,              0.9701,             0.94173,             0.98412,             0.82191,            0.021546,            0.064714,           0.0046883,            0.004291,            0.004291,            0.004291
                 175,            0.028243,            0.078525,            0.011225,             0.97256,             0.94588,             0.98481,             0.82537,             0.02166,            0.064093,           0.0046469,            0.004258,            0.004258,            0.004258
                 176,             0.02923,            0.080737,            0.011441,             0.97506,              0.9459,             0.98547,             0.82807,            0.021187,            0.064544,           0.0045221,            0.004225,            0.004225,            0.004225
                 177,            0.029287,            0.081112,            0.011504,              0.9757,             0.94157,             0.98515,             0.82393,            0.021579,            0.064718,           0.0045589,            0.004192,            0.004192,            0.004192
                 178,            0.029285,            0.080577,            0.011138,             0.97361,             0.94171,             0.98507,             0.82857,            0.021366,            0.063551,           0.0047007,            0.004159,            0.004159,            0.004159
                 179,            0.029172,            0.080311,            0.011378,             0.97161,             0.95142,             0.98569,             0.82952,            0.021086,            0.064584,           0.0044542,            0.004126,            0.004126,            0.004126
                 180,            0.029742,            0.080559,            0.011527,             0.97534,             0.94496,             0.98526,             0.82742,            0.021234,            0.064457,           0.0044958,            0.004093,            0.004093,            0.004093
                 181,            0.028839,            0.078904,            0.011409,             0.97393,             0.94968,             0.98554,             0.82936,            0.021164,            0.063494,           0.0043982,             0.00406,             0.00406,             0.00406
                 182,            0.028789,            0.079352,            0.011323,             0.97466,             0.94343,             0.98539,              0.8284,            0.021352,            0.063866,           0.0044862,            0.004027,            0.004027,            0.004027
                 183,            0.029114,            0.078241,            0.011508,             0.97417,             0.94922,             0.98576,             0.81753,            0.021581,            0.064306,           0.0043785,            0.003994,            0.003994,            0.003994
                 184,            0.029466,            0.079944,            0.010964,             0.97581,             0.94827,             0.98582,             0.82972,            0.021085,             0.06376,           0.0044236,            0.003961,            0.003961,            0.003961
                 185,            0.028547,            0.078907,            0.011124,              0.9767,             0.94898,             0.98572,             0.83206,             0.02096,             0.06323,           0.0043847,            0.003928,            0.003928,            0.003928
                 186,            0.029912,            0.081241,            0.011627,             0.97743,             0.94436,             0.98637,             0.82991,             0.02101,            0.062894,           0.0042573,            0.003895,            0.003895,            0.003895
                 187,            0.028116,            0.077152,            0.010573,             0.97336,             0.94416,             0.98554,             0.82181,             0.02179,            0.065381,           0.0045206,            0.003862,            0.003862,            0.003862
                 188,            0.029629,            0.080815,            0.011246,             0.97401,             0.94944,             0.98598,               0.829,              0.0211,             0.06377,           0.0043251,            0.003829,            0.003829,            0.003829
                 189,            0.029441,            0.079872,            0.011293,             0.97462,             0.95031,             0.98623,             0.83334,            0.020961,            0.063403,           0.0043585,            0.003796,            0.003796,            0.003796
                 190,            0.028892,            0.079501,            0.011347,              0.9776,             0.94665,             0.98607,             0.83169,            0.021008,             0.06374,           0.0043079,            0.003763,            0.003763,            0.003763
                 191,            0.029024,            0.079636,             0.01116,             0.97557,             0.94993,             0.98655,             0.83578,            0.020908,            0.063334,           0.0042372,             0.00373,             0.00373,             0.00373
                 192,            0.028399,             0.07685,            0.010981,               0.979,             0.95356,             0.98669,             0.82952,            0.021196,            0.063775,            0.004147,            0.003697,            0.003697,            0.003697
                 193,            0.028199,            0.078238,            0.010852,             0.97859,             0.94747,             0.98645,             0.82951,            0.020901,            0.064081,           0.0042154,            0.003664,            0.003664,            0.003664
                 194,            0.028692,            0.079101,            0.010872,             0.97309,             0.94921,             0.98644,              0.8322,            0.020917,            0.064592,            0.004259,            0.003631,            0.003631,            0.003631
                 195,            0.028197,            0.078371,            0.011242,             0.98012,             0.95101,             0.98693,             0.83796,            0.020706,            0.063337,           0.0041403,            0.003598,            0.003598,            0.003598
                 196,            0.027551,            0.075025,            0.010369,             0.97807,             0.95106,             0.98649,             0.83267,            0.020871,            0.063353,           0.0041079,            0.003565,            0.003565,            0.003565
                 197,            0.028308,            0.077579,            0.010825,              0.9746,             0.95077,             0.98642,             0.83758,            0.020753,            0.063635,           0.0042097,            0.003532,            0.003532,            0.003532
                 198,            0.028644,            0.078026,            0.010883,             0.97611,             0.94944,             0.98655,             0.83114,            0.021217,            0.063449,           0.0040759,            0.003499,            0.003499,            0.003499
                 199,            0.027798,            0.075525,            0.010488,             0.97735,             0.95424,             0.98735,             0.83888,            0.020653,            0.063011,           0.0040239,            0.003466,            0.003466,            0.003466
                 200,            0.028348,            0.077913,            0.010956,             0.97862,             0.95336,             0.98647,              0.8371,            0.020665,            0.062528,           0.0040987,            0.003433,            0.003433,            0.003433
                 201,            0.028337,            0.077414,            0.011065,             0.97406,             0.95669,             0.98696,             0.83307,            0.020841,            0.063396,           0.0040315,              0.0034,              0.0034,              0.0034
                 202,            0.027646,            0.074687,            0.010335,             0.97814,             0.95143,             0.98683,             0.83144,            0.020871,            0.066414,           0.0040638,            0.003367,            0.003367,            0.003367
                 203,            0.028078,            0.076553,            0.010761,              0.9806,             0.95396,             0.98716,             0.83585,            0.020689,            0.064155,           0.0039432,            0.003334,            0.003334,            0.003334
                 204,            0.027826,            0.076751,            0.010291,             0.97735,             0.95563,             0.98722,             0.84025,            0.020542,            0.061862,            0.003988,            0.003301,            0.003301,            0.003301
                 205,            0.027566,            0.077019,            0.010662,              0.9796,             0.95413,             0.98715,             0.83974,            0.020441,            0.063286,           0.0040303,            0.003268,            0.003268,            0.003268
                 206,            0.028993,            0.079865,            0.011229,              0.9828,             0.95115,              0.9873,             0.83702,            0.020729,            0.063194,            0.003971,            0.003235,            0.003235,            0.003235
                 207,            0.028333,            0.079224,            0.010704,             0.97911,             0.95398,              0.9869,              0.8405,             0.02046,            0.061933,           0.0039925,            0.003202,            0.003202,            0.003202
                 208,            0.028861,            0.078979,            0.011062,             0.97823,             0.95485,             0.98709,             0.83919,            0.020557,            0.063345,           0.0039308,            0.003169,            0.003169,            0.003169
                 209,            0.028049,            0.076838,              0.0108,             0.98114,             0.95409,              0.9878,             0.83938,            0.020604,            0.064142,            0.003865,            0.003136,            0.003136,            0.003136
                 210,            0.028242,             0.07579,             0.01045,             0.97604,             0.95444,             0.98689,             0.83977,             0.02075,            0.063397,            0.004014,            0.003103,            0.003103,            0.003103
                 211,            0.027535,            0.079193,            0.010593,             0.98187,             0.95603,             0.98781,              0.8414,             0.02039,            0.063922,           0.0038791,             0.00307,             0.00307,             0.00307
                 212,             0.02719,              0.0763,            0.010042,             0.98233,             0.95766,             0.98857,             0.84417,            0.020249,             0.06161,           0.0038427,            0.003037,            0.003037,            0.003037
                 213,            0.027423,            0.077406,            0.010457,             0.98222,              0.9592,             0.98818,              0.8452,            0.020226,            0.062446,           0.0038123,            0.003004,            0.003004,            0.003004
                 214,            0.027322,            0.077386,            0.010592,             0.98079,             0.95569,             0.98791,             0.84271,            0.020272,            0.062454,           0.0038111,            0.002971,            0.002971,            0.002971
                 215,            0.026815,            0.075333,           0.0099623,             0.97932,             0.95608,             0.98795,              0.8429,            0.020286,             0.06354,           0.0038037,            0.002938,            0.002938,            0.002938
                 216,            0.027709,            0.076849,            0.010192,             0.97679,             0.95615,             0.98809,             0.84249,            0.020405,            0.063621,           0.0038121,            0.002905,            0.002905,            0.002905
                 217,            0.027066,            0.076565,            0.010071,             0.97921,             0.95659,             0.98838,             0.83782,            0.020755,             0.06333,           0.0038164,            0.002872,            0.002872,            0.002872
                 218,            0.027863,            0.076564,            0.010761,             0.98132,             0.95761,             0.98828,              0.8447,            0.020289,            0.062107,           0.0037745,            0.002839,            0.002839,            0.002839
                 219,            0.027889,            0.075948,            0.010558,             0.98126,             0.95899,             0.98843,             0.84389,            0.020264,            0.062384,           0.0037284,            0.002806,            0.002806,            0.002806
                 220,            0.028504,            0.077958,            0.010855,             0.98217,             0.95561,             0.98835,             0.84605,             0.02021,            0.061926,           0.0037349,            0.002773,            0.002773,            0.002773
                 221,            0.027734,            0.076945,            0.010419,             0.98233,             0.95485,             0.98834,              0.8465,            0.020156,            0.062582,           0.0036599,             0.00274,             0.00274,             0.00274
                 222,            0.027315,            0.075828,            0.010135,             0.98045,             0.95787,             0.98838,             0.84319,            0.020313,            0.062167,           0.0036919,            0.002707,            0.002707,            0.002707
                 223,            0.027195,            0.076336,           0.0099073,             0.98053,             0.95717,             0.98839,              0.8431,            0.020298,            0.062122,           0.0037453,            0.002674,            0.002674,            0.002674
                 224,            0.027835,            0.077435,            0.010238,             0.98184,             0.95851,             0.98886,             0.84445,            0.020214,            0.062854,           0.0036789,            0.002641,            0.002641,            0.002641
                 225,            0.026882,             0.07489,            0.010056,             0.98125,             0.96066,             0.98869,             0.84191,            0.020369,             0.06245,           0.0036733,            0.002608,            0.002608,            0.002608
                 226,            0.027483,            0.075442,            0.010148,             0.98411,             0.96063,             0.98896,             0.84634,            0.020178,            0.061607,           0.0035898,            0.002575,            0.002575,            0.002575
                 227,            0.027051,             0.07561,            0.010098,             0.98187,             0.96284,             0.98944,             0.84284,            0.020425,            0.062677,           0.0035995,            0.002542,            0.002542,            0.002542
                 228,            0.027421,            0.075896,            0.010373,             0.98257,             0.95897,              0.9889,             0.84617,            0.020117,            0.061958,           0.0036131,            0.002509,            0.002509,            0.002509
                 229,            0.027501,            0.078594,             0.01036,             0.98339,               0.959,             0.98854,             0.84608,            0.020039,            0.062242,           0.0035999,            0.002476,            0.002476,            0.002476
                 230,            0.027341,             0.07732,             0.01033,             0.98322,             0.95814,             0.98887,             0.84441,            0.020306,            0.062634,           0.0035886,            0.002443,            0.002443,            0.002443
                 231,            0.026495,            0.073494,           0.0097842,             0.98526,             0.95937,             0.98872,             0.84799,            0.020015,            0.061803,           0.0035814,             0.00241,             0.00241,             0.00241
                 232,            0.027712,            0.075787,            0.010577,             0.98389,             0.95982,             0.98866,             0.84656,            0.020058,            0.062807,           0.0035576,            0.002377,            0.002377,            0.002377
                 233,            0.026889,            0.076605,            0.010127,             0.98075,             0.95934,             0.98866,             0.84812,            0.020041,             0.06272,            0.003619,            0.002344,            0.002344,            0.002344
                 234,            0.026984,             0.07592,           0.0099669,             0.98271,             0.96084,             0.98934,             0.84841,            0.019943,            0.061905,           0.0035739,            0.002311,            0.002311,            0.002311
                 235,            0.027089,            0.076209,             0.01017,             0.98328,             0.96054,             0.98892,             0.84941,            0.019947,            0.061666,           0.0035337,            0.002278,            0.002278,            0.002278
                 236,            0.026508,            0.074884,           0.0096916,             0.98239,             0.95945,             0.98897,             0.84747,            0.020017,            0.061843,           0.0035413,            0.002245,            0.002245,            0.002245
                 237,            0.027039,            0.076867,            0.010118,               0.983,             0.95685,             0.98886,             0.84885,            0.020022,            0.063174,           0.0035227,            0.002212,            0.002212,            0.002212
                 238,             0.02729,            0.076855,            0.010182,             0.98142,             0.95905,             0.98878,             0.84658,            0.019936,            0.063359,           0.0035199,            0.002179,            0.002179,            0.002179
                 239,            0.027189,            0.077044,            0.010385,             0.98077,              0.9594,             0.98874,             0.84939,            0.019854,            0.062005,           0.0035604,            0.002146,            0.002146,            0.002146
                 240,            0.026239,            0.073286,           0.0095814,             0.98494,             0.95868,             0.98914,             0.84861,            0.019964,             0.06257,           0.0035097,            0.002113,            0.002113,            0.002113
                 241,            0.027103,             0.07648,              0.0103,              0.9825,             0.96059,             0.98937,             0.84759,            0.019912,            0.063394,           0.0034787,             0.00208,             0.00208,             0.00208
                 242,            0.026552,            0.074682,           0.0098973,             0.98217,             0.95934,             0.98934,             0.84934,            0.019913,            0.062215,           0.0034826,            0.002047,            0.002047,            0.002047
                 243,            0.026488,            0.074853,           0.0096785,             0.98092,             0.96086,             0.98902,             0.84991,            0.019868,            0.061512,           0.0034736,            0.002014,            0.002014,            0.002014
                 244,            0.026351,            0.073831,           0.0097465,             0.98463,             0.95994,             0.98902,             0.84948,            0.019843,            0.062701,           0.0034444,            0.001981,            0.001981,            0.001981
                 245,            0.026682,            0.076307,           0.0098022,             0.98281,             0.96092,             0.98961,             0.85166,            0.019752,            0.061963,           0.0034305,            0.001948,            0.001948,            0.001948
                 246,            0.027306,            0.076319,            0.010169,              0.9835,             0.96108,             0.98955,             0.85286,             0.01972,            0.060675,           0.0034328,            0.001915,            0.001915,            0.001915
                 247,            0.026486,             0.07553,           0.0097424,             0.98159,             0.96256,             0.98947,             0.85073,            0.019874,            0.062354,           0.0034295,            0.001882,            0.001882,            0.001882
                 248,            0.026549,            0.073832,           0.0094731,             0.98368,             0.96193,             0.98946,             0.84908,            0.019887,            0.061674,           0.0034496,            0.001849,            0.001849,            0.001849
                 249,            0.026035,            0.074754,           0.0096275,             0.98443,             0.96065,             0.98913,             0.84711,            0.019831,            0.063574,           0.0034339,            0.001816,            0.001816,            0.001816
                 250,            0.027037,            0.076232,           0.0099197,             0.98388,             0.95955,             0.98919,              0.8537,            0.019689,            0.061485,           0.0033898,            0.001783,            0.001783,            0.001783
                 251,            0.026462,            0.076006,           0.0099127,             0.98515,             0.96204,             0.98981,               0.854,            0.019599,            0.060927,           0.0034107,             0.00175,             0.00175,             0.00175
                 252,            0.026141,            0.071158,           0.0091691,             0.98485,             0.96075,             0.99005,             0.85164,            0.019742,            0.062294,            0.003382,            0.001717,            0.001717,            0.001717
                 253,            0.026996,            0.076549,            0.010459,             0.98506,             0.96223,             0.98962,             0.85149,            0.019794,            0.062022,           0.0033814,            0.001684,            0.001684,            0.001684
                 254,            0.026119,            0.073216,           0.0094222,             0.98543,             0.96159,             0.98956,             0.85539,            0.019622,            0.060623,           0.0033734,            0.001651,            0.001651,            0.001651
                 255,            0.026081,            0.074192,           0.0096188,             0.98416,             0.96238,             0.98954,             0.85521,            0.019628,            0.061054,           0.0033858,            0.001618,            0.001618,            0.001618
                 256,            0.026757,            0.074195,            0.010011,             0.98446,             0.96213,             0.98982,             0.85402,            0.019626,            0.060652,           0.0033806,            0.001585,            0.001585,            0.001585
                 257,            0.026518,            0.075641,           0.0096286,             0.98345,             0.96291,             0.98979,             0.85365,            0.019778,            0.061364,            0.003361,            0.001552,            0.001552,            0.001552
                 258,            0.026412,            0.073951,           0.0096134,             0.98387,             0.96226,             0.98946,              0.8566,            0.019529,            0.060749,           0.0033631,            0.001519,            0.001519,            0.001519
                 259,            0.026581,            0.075021,            0.010136,             0.98463,             0.96061,              0.9893,             0.85435,            0.019575,             0.06095,           0.0033628,            0.001486,            0.001486,            0.001486
                 260,            0.026046,            0.073159,            0.009413,              0.9846,             0.96146,             0.98936,             0.85691,            0.019519,            0.060575,           0.0033576,            0.001453,            0.001453,            0.001453
                 261,            0.026614,            0.075343,           0.0098124,             0.98247,             0.96326,             0.98944,             0.85627,            0.019599,            0.060885,           0.0033639,             0.00142,             0.00142,             0.00142
                 262,            0.026742,            0.074077,           0.0099211,             0.98532,             0.96258,             0.98974,             0.85391,            0.019584,            0.061547,           0.0033126,            0.001387,            0.001387,            0.001387
                 263,            0.026089,            0.073772,           0.0097228,             0.98402,             0.96248,             0.98953,             0.85267,            0.019677,            0.061668,           0.0033209,            0.001354,            0.001354,            0.001354
                 264,            0.026403,            0.075168,           0.0096744,             0.98366,             0.96346,             0.98958,             0.85667,            0.019605,            0.061189,           0.0033229,            0.001321,            0.001321,            0.001321
                 265,             0.02618,            0.074197,           0.0094427,             0.98545,             0.96081,             0.98976,             0.85618,             0.01951,            0.061377,            0.003316,            0.001288,            0.001288,            0.001288
                 266,            0.026389,            0.073965,           0.0096103,             0.98547,              0.9615,             0.98959,             0.85682,            0.019499,            0.061443,           0.0033307,            0.001255,            0.001255,            0.001255
                 267,            0.026297,            0.073389,           0.0095052,             0.98572,             0.96289,             0.98981,             0.85373,            0.019594,            0.061434,           0.0032949,            0.001222,            0.001222,            0.001222
                 268,            0.026243,            0.074481,           0.0095246,             0.98625,             0.96193,             0.98953,             0.85531,            0.019534,            0.062172,           0.0032762,            0.001189,            0.001189,            0.001189
                 269,            0.026681,            0.074341,           0.0098922,             0.98307,             0.96295,             0.99001,              0.8556,            0.019519,            0.062155,           0.0032973,            0.001156,            0.001156,            0.001156
                 270,            0.025678,            0.073778,           0.0093797,             0.98247,             0.96592,                0.99,             0.85445,            0.019521,            0.061581,           0.0032651,            0.001123,            0.001123,            0.001123
                 271,            0.025607,            0.072606,           0.0091144,             0.98281,             0.96373,             0.98954,             0.85761,             0.01941,            0.062023,           0.0032688,             0.00109,             0.00109,             0.00109
                 272,            0.025991,            0.073598,           0.0093801,             0.98585,             0.96139,             0.98965,             0.85631,            0.019477,            0.061218,           0.0032761,            0.001057,            0.001057,            0.001057
                 273,            0.025563,            0.073674,           0.0092092,             0.98418,             0.96319,             0.98968,             0.85717,             0.01941,             0.06104,           0.0032856,            0.001024,            0.001024,            0.001024
                 274,            0.025899,            0.072233,           0.0096118,             0.98369,             0.96251,              0.9896,             0.85709,            0.019487,            0.061365,           0.0032629,            0.000991,            0.000991,            0.000991
                 275,            0.026452,            0.074861,           0.0095387,             0.98485,             0.96225,             0.99004,             0.85535,            0.019542,            0.061452,           0.0032505,            0.000958,            0.000958,            0.000958
                 276,            0.025311,            0.072447,           0.0093045,             0.98598,             0.96243,             0.99017,              0.8566,            0.019469,            0.061439,           0.0032448,            0.000925,            0.000925,            0.000925
                 277,            0.025972,            0.073826,           0.0092456,             0.98601,             0.96426,             0.99012,             0.86015,            0.019323,            0.060124,           0.0032193,            0.000892,            0.000892,            0.000892
                 278,            0.026331,            0.074821,           0.0094997,             0.98468,             0.96346,             0.98977,             0.85602,            0.019397,            0.060971,           0.0032176,            0.000859,            0.000859,            0.000859
                 279,            0.025831,            0.074734,           0.0093499,             0.98466,             0.96314,             0.98982,             0.85754,            0.019311,            0.060447,           0.0032248,            0.000826,            0.000826,            0.000826
                 280,            0.026216,            0.072148,           0.0093925,             0.98436,             0.96235,             0.98971,             0.85475,            0.019475,            0.061318,           0.0032367,            0.000793,            0.000793,            0.000793
                 281,            0.025553,            0.072829,            0.009085,             0.98496,             0.96222,             0.98976,             0.85969,            0.019293,            0.060626,           0.0032643,             0.00076,             0.00076,             0.00076
                 282,            0.026513,            0.074644,           0.0094597,             0.98544,             0.96423,              0.9899,             0.85882,            0.019286,            0.060948,           0.0032006,            0.000727,            0.000727,            0.000727
                 283,            0.026182,            0.073979,           0.0096819,             0.98583,             0.96263,             0.99005,             0.85683,            0.019421,            0.061456,            0.003211,            0.000694,            0.000694,            0.000694
                 284,            0.025375,            0.071944,           0.0089816,             0.98509,             0.96506,             0.98997,             0.85837,            0.019289,            0.060997,           0.0031963,            0.000661,            0.000661,            0.000661
                 285,            0.025709,            0.071583,           0.0095367,             0.98563,             0.96257,             0.98987,             0.85788,            0.019331,            0.060766,           0.0032138,            0.000628,            0.000628,            0.000628
                 286,            0.025963,            0.072785,           0.0092632,             0.98557,             0.96498,             0.99035,             0.85861,            0.019326,            0.060534,           0.0031772,            0.000595,            0.000595,            0.000595
                 287,             0.02571,            0.072692,           0.0091611,             0.98519,             0.96545,             0.99033,              0.8591,            0.019242,            0.060517,           0.0031749,            0.000562,            0.000562,            0.000562
                 288,            0.025727,            0.072147,           0.0091348,             0.98346,             0.96631,             0.99006,             0.85918,            0.019246,            0.060241,           0.0031754,            0.000529,            0.000529,            0.000529
                 289,            0.025928,            0.074856,           0.0094758,             0.98452,             0.96555,             0.99016,              0.8591,            0.019241,             0.06077,           0.0031759,            0.000496,            0.000496,            0.000496
                 290,            0.026229,            0.072921,           0.0094541,             0.98533,             0.96526,             0.99005,             0.85813,            0.019269,            0.061515,           0.0031715,            0.000463,            0.000463,            0.000463
                 291,            0.025857,            0.073979,           0.0094081,             0.98594,             0.96534,             0.99038,             0.85695,            0.019353,            0.061458,           0.0031491,             0.00043,             0.00043,             0.00043
                 292,            0.025923,            0.072329,           0.0091926,             0.98761,             0.96528,             0.99051,             0.85948,            0.019262,            0.061465,           0.0031431,            0.000397,            0.000397,            0.000397
                 293,            0.025361,            0.072435,           0.0090441,             0.98561,             0.96528,             0.99018,             0.85896,            0.019266,            0.061395,           0.0031636,            0.000364,            0.000364,            0.000364
                 294,             0.02555,            0.071328,           0.0091243,             0.98439,             0.96482,             0.99018,             0.86032,            0.019217,            0.060235,           0.0031457,            0.000331,            0.000331,            0.000331
                 295,            0.025815,            0.072801,           0.0092116,             0.98439,             0.96594,             0.99023,             0.85893,            0.019283,            0.059993,           0.0031485,            0.000298,            0.000298,            0.000298
                 296,             0.02625,            0.072594,           0.0095304,             0.98496,             0.96614,             0.99014,             0.86092,            0.019202,            0.060258,            0.003125,            0.000265,            0.000265,            0.000265
                 297,            0.025842,            0.073855,           0.0093517,             0.98528,             0.96653,             0.99004,             0.85894,            0.019254,            0.061187,           0.0031346,            0.000232,            0.000232,            0.000232
                 298,            0.024958,            0.070933,           0.0092477,             0.98507,             0.96547,             0.99004,             0.86017,              0.0192,            0.060366,           0.0031358,            0.000199,            0.000199,            0.000199
                 299,            0.025512,            0.073222,           0.0090502,             0.98513,             0.96517,             0.99007,             0.85963,            0.019244,             0.06054,           0.0031337,            0.000166,            0.000166,            0.000166
