               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 155,            0.020054,           0.0059194,            0.003106,             0.96906,              0.9889,             0.99117,             0.81762,            0.013095,           0.0030723,          0.00080661,            0.004918,            0.004918,            0.004918
                 156,            0.020749,           0.0060967,           0.0029902,             0.98313,             0.98186,             0.99252,             0.81721,             0.01306,           0.0030713,          0.00083011,            0.004885,            0.004885,            0.004885
                 157,            0.020881,           0.0060382,           0.0029944,             0.97349,               0.989,             0.99111,             0.82181,            0.012892,           0.0030607,          0.00092729,            0.004852,            0.004852,            0.004852
                 158,            0.020495,           0.0061374,           0.0026639,             0.97795,              0.9861,             0.99116,             0.81797,            0.012946,           0.0030657,          0.00086427,            0.004819,            0.004819,            0.004819
                 159,            0.020461,           0.0059235,           0.0029401,             0.98388,             0.98697,             0.99185,             0.82407,            0.012829,           0.0030563,          0.00078763,            0.004786,            0.004786,            0.004786
                 160,            0.020468,             0.00596,           0.0032342,             0.97587,             0.98755,             0.99096,              0.8202,            0.012923,           0.0030489,          0.00089378,            0.004753,            0.004753,            0.004753
                 161,            0.019998,           0.0059472,           0.0030136,             0.97459,             0.98786,             0.99214,              0.8223,             0.01285,           0.0030774,          0.00078156,             0.00472,             0.00472,             0.00472
                 162,            0.020476,           0.0060834,           0.0028692,             0.97711,              0.9873,             0.99247,             0.82239,            0.012807,           0.0030492,          0.00076398,            0.004687,            0.004687,            0.004687
                 163,            0.020492,           0.0060548,           0.0032109,             0.98189,             0.98865,             0.99202,             0.82256,            0.012807,           0.0030413,          0.00076623,            0.004654,            0.004654,            0.004654
                 164,            0.020591,           0.0059563,           0.0026677,             0.98072,             0.98567,             0.99161,             0.81598,            0.012916,           0.0030484,          0.00087376,            0.004621,            0.004621,            0.004621
                 165,             0.02021,           0.0059422,           0.0029247,              0.9771,             0.98853,              0.9914,             0.82332,            0.012728,           0.0030318,          0.00081172,            0.004588,            0.004588,            0.004588
                 166,             0.02032,           0.0059119,           0.0030448,             0.99108,             0.98782,             0.99316,              0.8226,            0.012764,           0.0030126,          0.00077929,            0.004555,            0.004555,            0.004555
                 167,              0.0202,           0.0061499,           0.0027067,             0.97791,             0.98766,             0.99186,              0.8237,            0.012766,           0.0030525,          0.00076062,            0.004522,            0.004522,            0.004522
                 168,            0.019866,           0.0059856,           0.0025534,             0.97978,             0.98823,             0.99177,             0.82623,            0.012602,           0.0030337,          0.00080434,            0.004489,            0.004489,            0.004489
                 169,            0.019379,           0.0058832,           0.0025953,             0.98304,             0.98663,             0.99297,              0.8291,            0.012422,           0.0029821,          0.00069682,            0.004456,            0.004456,            0.004456
                 170,            0.019781,           0.0059815,           0.0027214,             0.98118,             0.98698,             0.99287,             0.82908,            0.012469,           0.0029692,          0.00072078,            0.004423,            0.004423,            0.004423
                 171,            0.019897,           0.0060374,           0.0026162,             0.98362,             0.98984,             0.99343,             0.83133,            0.012402,           0.0029711,          0.00070358,             0.00439,             0.00439,             0.00439
                 172,            0.019903,           0.0059502,           0.0027779,              0.9858,              0.9897,             0.99365,             0.83061,            0.012428,           0.0029634,          0.00067239,            0.004357,            0.004357,            0.004357
                 173,             0.02033,           0.0060123,           0.0033837,             0.97805,             0.98802,             0.99251,             0.82917,            0.012419,           0.0029833,          0.00075873,            0.004324,            0.004324,            0.004324
                 174,            0.019873,           0.0059254,           0.0028489,             0.98591,             0.99235,             0.99326,              0.8325,            0.012269,           0.0029432,          0.00071328,            0.004291,            0.004291,            0.004291
                 175,            0.019567,           0.0058261,           0.0027875,             0.98387,             0.99159,             0.99382,             0.83017,            0.012342,           0.0029571,          0.00074147,            0.004258,            0.004258,            0.004258
                 176,            0.019642,           0.0057897,           0.0028247,             0.98638,             0.99135,             0.99347,             0.82988,            0.012364,           0.0029264,          0.00071403,            0.004225,            0.004225,            0.004225
                 177,            0.019664,            0.005898,           0.0029593,             0.98024,             0.99011,             0.99191,             0.83136,            0.012124,           0.0029479,          0.00068791,            0.004192,            0.004192,            0.004192
                 178,            0.019991,           0.0059195,           0.0027461,             0.98565,             0.98995,             0.99336,             0.83395,             0.01217,           0.0029529,          0.00070639,            0.004159,            0.004159,            0.004159
                 179,            0.019283,           0.0058381,           0.0023196,             0.98116,             0.99127,             0.99313,             0.83544,            0.012111,           0.0029573,          0.00073522,            0.004126,            0.004126,            0.004126
                 180,            0.019288,            0.005788,           0.0027125,             0.98453,             0.99264,              0.9932,             0.83492,            0.012025,           0.0029199,          0.00068936,            0.004093,            0.004093,            0.004093
                 181,            0.019324,           0.0059108,            0.002724,             0.98531,             0.99331,             0.99343,             0.83174,            0.012132,           0.0029086,          0.00068947,             0.00406,             0.00406,             0.00406
                 182,             0.01968,           0.0059392,           0.0024561,             0.98842,             0.99191,             0.99369,             0.83456,            0.012037,             0.00292,          0.00061843,            0.004027,            0.004027,            0.004027
                 183,            0.019684,           0.0057351,           0.0023263,             0.98426,             0.99224,             0.99361,             0.83673,            0.012009,           0.0028975,          0.00061843,            0.003994,            0.003994,            0.003994
                 184,              0.0196,           0.0057436,            0.002646,             0.98795,             0.99158,             0.99381,             0.83799,            0.011929,           0.0028864,          0.00063901,            0.003961,            0.003961,            0.003961
                 185,            0.019297,            0.005856,           0.0024467,             0.97907,             0.99192,             0.99268,             0.83231,            0.012045,           0.0028933,          0.00068454,            0.003928,            0.003928,            0.003928
                 186,            0.019326,           0.0058541,           0.0025269,             0.98761,             0.98903,             0.99293,             0.83505,             0.01201,            0.002894,          0.00061675,            0.003895,            0.003895,            0.003895
                 187,            0.018803,           0.0057623,           0.0024466,              0.9836,             0.99072,             0.99373,             0.83769,            0.011921,           0.0028885,          0.00059767,            0.003862,            0.003862,            0.003862
                 188,            0.019277,           0.0057325,           0.0023813,             0.98381,             0.99218,             0.99336,             0.83673,            0.011966,           0.0028994,          0.00060093,            0.003829,            0.003829,            0.003829
                 189,            0.019291,           0.0058521,           0.0023711,             0.98782,             0.99163,             0.99379,             0.83897,            0.011785,           0.0028653,          0.00064794,            0.003796,            0.003796,            0.003796
                 190,            0.018916,           0.0057456,           0.0025933,             0.98378,             0.99196,             0.99333,             0.84215,            0.011705,           0.0028626,          0.00061412,            0.003763,            0.003763,            0.003763
                 191,            0.019012,            0.005734,           0.0022651,             0.98506,             0.99192,             0.99356,             0.83996,            0.011801,           0.0028642,          0.00062632,             0.00373,             0.00373,             0.00373
                 192,            0.019089,           0.0055907,           0.0023749,             0.98388,             0.99443,             0.99337,             0.84441,            0.011734,           0.0028435,           0.0007023,            0.003697,            0.003697,            0.003697
                 193,            0.018805,           0.0056004,           0.0023092,              0.9841,             0.99465,             0.99362,             0.84216,            0.011754,           0.0028218,            0.000647,            0.003664,            0.003664,            0.003664
                 194,            0.018962,            0.005696,           0.0021073,             0.98338,             0.99345,             0.99307,             0.84355,            0.011707,           0.0028134,          0.00064269,            0.003631,            0.003631,            0.003631
                 195,            0.018965,           0.0056953,           0.0024871,             0.98407,              0.9909,             0.99313,             0.84448,            0.011724,            0.002828,          0.00062598,            0.003598,            0.003598,            0.003598
                 196,            0.018926,           0.0057008,            0.002105,             0.98921,             0.99301,             0.99355,             0.84141,            0.011714,           0.0028299,          0.00061154,            0.003565,            0.003565,            0.003565
                 197,            0.018986,           0.0057456,           0.0026963,             0.98279,             0.99304,             0.99309,             0.84189,            0.011786,           0.0028303,          0.00059833,            0.003532,            0.003532,            0.003532
                 198,            0.018855,           0.0055678,           0.0020794,             0.98442,             0.99173,             0.99321,             0.84022,            0.011848,           0.0028108,          0.00061058,            0.003499,            0.003499,            0.003499
                 199,            0.018696,           0.0055857,           0.0024533,             0.98285,             0.99452,             0.99354,             0.84524,            0.011626,           0.0027905,          0.00060051,            0.003466,            0.003466,            0.003466
                 200,            0.018449,           0.0056264,           0.0024672,             0.98044,             0.99345,             0.99303,             0.84265,            0.011652,           0.0028093,          0.00061269,            0.003433,            0.003433,            0.003433
                 201,             0.01873,           0.0056217,           0.0024109,             0.98353,             0.99382,             0.99361,             0.84425,            0.011596,           0.0028005,          0.00061282,              0.0034,              0.0034,              0.0034
                 202,            0.018131,            0.005649,            0.002106,              0.9879,             0.99118,             0.99343,             0.84653,             0.01149,           0.0027945,          0.00059687,            0.003367,            0.003367,            0.003367
                 203,             0.01913,           0.0056136,           0.0021507,             0.98677,              0.9902,             0.99335,             0.84355,            0.011489,           0.0027984,          0.00060434,            0.003334,            0.003334,            0.003334
                 204,            0.018515,           0.0057733,           0.0020341,              0.9836,             0.99324,             0.99339,              0.8456,            0.011373,            0.002785,          0.00058622,            0.003301,            0.003301,            0.003301
                 205,            0.018512,           0.0056487,           0.0021546,             0.98589,             0.99442,             0.99345,              0.8475,             0.01143,           0.0027827,          0.00056482,            0.003268,            0.003268,            0.003268
                 206,            0.018386,           0.0056387,             0.00199,             0.98929,             0.99421,             0.99341,             0.84963,             0.01139,           0.0027613,           0.0005493,            0.003235,            0.003235,            0.003235
                 207,            0.018586,           0.0055931,           0.0023382,             0.98682,             0.99436,             0.99377,             0.84792,            0.011419,           0.0027666,          0.00053985,            0.003202,            0.003202,            0.003202
                 208,            0.018316,           0.0057412,           0.0023198,             0.98656,             0.99417,             0.99368,               0.846,            0.011414,            0.002764,          0.00054428,            0.003169,            0.003169,            0.003169
                 209,             0.01808,           0.0055025,           0.0023942,             0.98843,             0.99401,             0.99369,             0.84743,            0.011356,           0.0027569,           0.0005448,            0.003136,            0.003136,            0.003136
                 210,            0.018448,           0.0055657,           0.0021814,             0.99113,             0.99269,             0.99347,             0.84615,             0.01136,           0.0027631,          0.00053341,            0.003103,            0.003103,            0.003103
                 211,            0.018488,           0.0055561,           0.0022707,             0.98812,             0.99175,             0.99362,             0.84889,             0.01131,            0.002756,          0.00053302,             0.00307,             0.00307,             0.00307
                 212,            0.018257,           0.0053669,           0.0024506,             0.98874,             0.99388,             0.99366,              0.8519,            0.011263,           0.0027488,          0.00053621,            0.003037,            0.003037,            0.003037
                 213,            0.018043,           0.0054605,           0.0025637,             0.98971,             0.99255,             0.99354,             0.84961,             0.01124,           0.0027329,          0.00053668,            0.003004,            0.003004,            0.003004
                 214,            0.018843,           0.0056167,           0.0020796,             0.98914,             0.99308,             0.99343,             0.84983,             0.01125,           0.0027433,          0.00050953,            0.002971,            0.002971,            0.002971
                 215,            0.017983,           0.0054793,           0.0023061,             0.98684,             0.99232,             0.99344,             0.85242,            0.011226,           0.0027413,          0.00051318,            0.002938,            0.002938,            0.002938
                 216,            0.017727,            0.005547,           0.0020948,             0.98764,             0.99375,             0.99336,              0.8512,            0.011234,           0.0027208,          0.00055804,            0.002905,            0.002905,            0.002905
                 217,            0.018062,           0.0055735,            0.002023,              0.9881,             0.99484,             0.99346,             0.85068,            0.011157,           0.0027151,          0.00053144,            0.002872,            0.002872,            0.002872
                 218,            0.018003,           0.0053754,           0.0018128,             0.98833,             0.99529,             0.99329,             0.85318,            0.011171,           0.0027126,          0.00050843,            0.002839,            0.002839,            0.002839
                 219,             0.01796,           0.0054309,            0.001946,              0.9901,             0.99462,              0.9935,             0.85375,            0.011109,           0.0026968,          0.00050761,            0.002806,            0.002806,            0.002806
                 220,            0.017999,           0.0054398,            0.002021,             0.99069,             0.99349,             0.99342,             0.85383,            0.011027,           0.0026834,          0.00049772,            0.002773,            0.002773,            0.002773
                 221,            0.017712,           0.0054757,           0.0019589,             0.99134,             0.99349,             0.99338,             0.85411,            0.010998,           0.0026772,          0.00048866,             0.00274,             0.00274,             0.00274
                 222,            0.017838,           0.0054625,           0.0019712,             0.99134,             0.99386,             0.99338,             0.85298,             0.01103,           0.0026754,          0.00049301,            0.002707,            0.002707,            0.002707
                 223,            0.017627,           0.0053948,           0.0017171,             0.99101,             0.99452,             0.99357,             0.85399,            0.011047,           0.0026791,           0.0004657,            0.002674,            0.002674,            0.002674
                 224,             0.01748,           0.0054505,           0.0019689,             0.98941,              0.9956,             0.99392,             0.85504,            0.011014,            0.002678,          0.00046284,            0.002641,            0.002641,            0.002641
                 225,            0.017673,           0.0054524,           0.0019316,             0.98999,             0.99461,             0.99345,             0.85554,             0.01101,           0.0026757,          0.00046432,            0.002608,            0.002608,            0.002608
                 226,            0.017709,           0.0054242,           0.0018963,             0.99057,             0.99451,             0.99334,             0.85393,            0.010929,           0.0026716,          0.00045219,            0.002575,            0.002575,            0.002575
                 227,            0.017851,           0.0054435,           0.0021043,             0.99113,              0.9948,             0.99379,             0.85518,            0.010899,           0.0026699,          0.00044394,            0.002542,            0.002542,            0.002542
                 228,            0.017867,           0.0054641,           0.0017958,             0.98731,             0.99518,             0.99383,             0.85533,            0.010924,           0.0026797,          0.00046691,            0.002509,            0.002509,            0.002509
                 229,            0.017746,           0.0054328,           0.0019035,             0.98817,              0.9944,             0.99374,             0.85566,            0.010887,           0.0026749,          0.00044064,            0.002476,            0.002476,            0.002476
                 230,            0.017592,           0.0053498,           0.0021985,             0.99154,             0.99487,             0.99376,              0.8562,            0.010833,           0.0026607,          0.00044772,            0.002443,            0.002443,            0.002443
                 231,            0.017402,            0.005393,           0.0017613,             0.99203,             0.99497,              0.9937,             0.85799,            0.010741,           0.0026464,           0.0004418,             0.00241,             0.00241,             0.00241
                 232,            0.017089,           0.0052336,           0.0015903,             0.99061,             0.99493,             0.99418,              0.8595,            0.010709,           0.0026427,          0.00043935,            0.002377,            0.002377,            0.002377
                 233,            0.017458,           0.0054047,           0.0020536,             0.98993,             0.99407,             0.99408,             0.85994,             0.01068,           0.0026374,          0.00042351,            0.002344,            0.002344,            0.002344
                 234,            0.017545,           0.0054181,           0.0020866,             0.99038,             0.99345,             0.99407,             0.85986,            0.010708,           0.0026441,          0.00044293,            0.002311,            0.002311,            0.002311
                 235,            0.017366,           0.0053015,           0.0016475,              0.9898,             0.99353,             0.99411,             0.85849,            0.010731,            0.002644,          0.00044789,            0.002278,            0.002278,            0.002278
                 236,            0.017347,           0.0053273,           0.0016659,             0.99001,             0.99431,             0.99428,             0.86012,            0.010645,           0.0026337,          0.00041612,            0.002245,            0.002245,            0.002245
                 237,            0.017229,           0.0053726,           0.0017362,             0.98996,             0.99445,             0.99378,              0.8629,            0.010629,           0.0026335,          0.00040811,            0.002212,            0.002212,            0.002212
                 238,            0.017348,           0.0053194,           0.0017254,             0.99039,             0.99475,             0.99443,             0.86319,            0.010589,           0.0026236,          0.00040879,            0.002179,            0.002179,            0.002179
                 239,             0.01718,           0.0051697,           0.0019766,             0.98981,             0.99517,             0.99431,             0.86618,            0.010525,           0.0026225,           0.0004032,            0.002146,            0.002146,            0.002146
                 240,            0.017002,           0.0053278,           0.0016654,              0.9899,             0.99556,              0.9938,             0.86604,             0.01053,            0.002621,          0.00038935,            0.002113,            0.002113,            0.002113
                 241,            0.016818,           0.0052296,           0.0018122,             0.99111,             0.99556,             0.99418,             0.86575,            0.010493,            0.002609,          0.00038699,             0.00208,             0.00208,             0.00208
                 242,             0.01703,           0.0052918,           0.0017942,             0.99025,             0.99603,             0.99415,             0.86492,            0.010495,           0.0026017,          0.00038998,            0.002047,            0.002047,            0.002047
                 243,            0.017403,           0.0053464,           0.0016424,             0.99223,             0.99553,             0.99414,             0.86291,            0.010486,           0.0025986,            0.000384,            0.002014,            0.002014,            0.002014
                 244,            0.017198,            0.005184,           0.0016263,              0.9925,             0.99485,             0.99413,             0.86272,            0.010493,           0.0025946,          0.00038041,            0.001981,            0.001981,            0.001981
                 245,            0.016641,           0.0053303,           0.0016087,             0.99288,             0.99524,             0.99426,             0.86317,            0.010498,           0.0025797,          0.00037482,            0.001948,            0.001948,            0.001948
                 246,            0.016618,           0.0051734,           0.0015501,             0.99342,             0.99541,             0.99429,             0.86444,            0.010433,           0.0025662,          0.00038315,            0.001915,            0.001915,            0.001915
                 247,            0.016674,            0.005312,           0.0017233,             0.99325,             0.99484,             0.99427,             0.86479,             0.01043,           0.0025643,          0.00039003,            0.001882,            0.001882,            0.001882
                 248,            0.016551,           0.0051637,            0.001552,             0.99185,             0.99593,             0.99427,             0.86464,            0.010448,           0.0025668,          0.00038507,            0.001849,            0.001849,            0.001849
                 249,            0.016572,           0.0051313,           0.0018044,             0.99298,             0.99588,             0.99436,             0.86443,            0.010446,           0.0025629,          0.00037823,            0.001816,            0.001816,            0.001816
                 250,            0.016712,           0.0050662,           0.0015661,             0.99325,             0.99599,              0.9944,             0.86432,            0.010483,           0.0025645,          0.00036778,            0.001783,            0.001783,            0.001783
                 251,            0.016969,           0.0051786,           0.0013924,             0.99352,             0.99594,             0.99385,             0.86482,            0.010443,            0.002559,          0.00037046,             0.00175,             0.00175,             0.00175
                 252,            0.016498,           0.0051943,           0.0016839,             0.99269,              0.9959,             0.99437,              0.8659,             0.01043,           0.0025562,          0.00036673,            0.001717,            0.001717,            0.001717
                 253,            0.016422,            0.005242,            0.001606,             0.99262,             0.99573,             0.99385,             0.86669,            0.010361,           0.0025564,          0.00035892,            0.001684,            0.001684,            0.001684
                 254,            0.016343,           0.0050123,           0.0017157,             0.99056,             0.99588,             0.99416,             0.86736,            0.010349,            0.002556,          0.00035159,            0.001651,            0.001651,            0.001651
                 255,            0.016769,           0.0052215,           0.0016275,             0.99027,             0.99632,             0.99364,             0.86781,            0.010365,           0.0025554,          0.00034758,            0.001618,            0.001618,            0.001618
                 256,            0.016462,           0.0051276,           0.0016815,             0.99039,             0.99608,             0.99369,             0.86854,             0.01033,             0.00255,          0.00034633,            0.001585,            0.001585,            0.001585
                 257,            0.016491,           0.0052406,           0.0015745,              0.9916,             0.99587,             0.99367,             0.86833,            0.010323,           0.0025452,            0.000346,            0.001552,            0.001552,            0.001552
                 258,            0.016646,           0.0050135,            0.001689,             0.99062,               0.996,             0.99422,             0.86962,            0.010316,           0.0025395,          0.00034893,            0.001519,            0.001519,            0.001519
                 259,            0.016374,           0.0050557,           0.0014078,             0.99182,             0.99629,             0.99424,             0.87006,            0.010304,            0.002535,          0.00034168,            0.001486,            0.001486,            0.001486
                 260,             0.01605,           0.0049986,           0.0015888,              0.9923,             0.99565,             0.99371,             0.86977,            0.010274,           0.0025379,          0.00033263,            0.001453,            0.001453,            0.001453
                 261,            0.016102,           0.0049876,            0.001375,             0.99201,             0.99646,             0.99371,             0.86954,            0.010267,           0.0025327,          0.00032038,             0.00142,             0.00142,             0.00142
                 262,             0.01658,           0.0051341,           0.0015673,             0.99253,             0.99628,             0.99441,             0.87122,             0.01025,           0.0025252,          0.00031825,            0.001387,            0.001387,            0.001387
                 263,            0.016296,           0.0049608,           0.0014116,             0.99186,             0.99574,             0.99446,             0.87013,            0.010226,           0.0025197,          0.00032116,            0.001354,            0.001354,            0.001354
                 264,            0.016289,           0.0050945,           0.0013945,             0.99141,             0.99619,             0.99374,                0.87,            0.010223,           0.0025234,           0.0003167,            0.001321,            0.001321,            0.001321
                 265,             0.01619,           0.0049825,           0.0014211,             0.99136,             0.99627,             0.99425,             0.87067,             0.01022,           0.0025182,          0.00031104,            0.001288,            0.001288,            0.001288
                 266,            0.016167,           0.0049925,           0.0016553,              0.9923,             0.99657,             0.99418,             0.87052,            0.010181,           0.0025093,          0.00030605,            0.001255,            0.001255,            0.001255
                 267,            0.016062,           0.0050915,           0.0014352,             0.99235,             0.99678,             0.99425,              0.8711,            0.010159,           0.0025058,          0.00030387,            0.001222,            0.001222,            0.001222
                 268,            0.016233,           0.0049827,           0.0015235,             0.99169,             0.99691,             0.99383,             0.87181,             0.01014,           0.0025069,          0.00029872,            0.001189,            0.001189,            0.001189
                 269,            0.016021,           0.0050537,           0.0013495,             0.99231,             0.99607,              0.9944,             0.87088,            0.010127,           0.0025036,          0.00029436,            0.001156,            0.001156,            0.001156
                 270,            0.016187,            0.005077,           0.0012761,             0.99328,             0.99626,             0.99434,             0.87105,            0.010119,            0.002497,          0.00028532,            0.001123,            0.001123,            0.001123
                 271,            0.016156,           0.0050766,           0.0014398,             0.99367,             0.99649,             0.99438,             0.87253,            0.010106,           0.0024875,          0.00027838,             0.00109,             0.00109,             0.00109
                 272,            0.015812,           0.0050692,           0.0011729,             0.99357,             0.99562,             0.99444,             0.87237,            0.010088,           0.0024876,          0.00027251,            0.001057,            0.001057,            0.001057
                 273,            0.015882,           0.0049871,           0.0013207,             0.99302,             0.99596,             0.99446,             0.87315,            0.010066,           0.0024853,          0.00026926,            0.001024,            0.001024,            0.001024
                 274,            0.016413,           0.0050457,           0.0014778,             0.99271,             0.99484,             0.99396,             0.87272,            0.010049,           0.0024814,          0.00026618,            0.000991,            0.000991,            0.000991
                 275,            0.015504,           0.0048827,           0.0011813,             0.99195,              0.9962,             0.99396,             0.87296,            0.010061,           0.0024778,          0.00026262,            0.000958,            0.000958,            0.000958
                 276,            0.016103,           0.0050286,           0.0015559,             0.99379,             0.99416,             0.99397,             0.87338,            0.010031,           0.0024757,          0.00025688,            0.000925,            0.000925,            0.000925
                 277,            0.015853,           0.0049119,           0.0013338,             0.99427,             0.99398,             0.99438,             0.87274,            0.010028,           0.0024736,          0.00025737,            0.000892,            0.000892,            0.000892
                 278,            0.015735,           0.0050112,           0.0013424,             0.99499,             0.99402,             0.99445,             0.87233,            0.010007,           0.0024709,          0.00025701,            0.000859,            0.000859,            0.000859
                 279,            0.015417,           0.0049122,           0.0010061,             0.99524,             0.99429,             0.99446,             0.87312,           0.0099862,           0.0024675,          0.00025207,            0.000826,            0.000826,            0.000826
                 280,            0.015603,           0.0049765,           0.0011459,             0.99572,             0.99414,             0.99447,             0.87429,           0.0099753,           0.0024653,          0.00024681,            0.000793,            0.000793,            0.000793
                 281,             0.01549,           0.0049143,           0.0012988,             0.99558,             0.99417,             0.99448,             0.87477,           0.0099701,           0.0024603,          0.00024478,             0.00076,             0.00076,             0.00076
                 282,            0.015228,            0.004875,           0.0012967,             0.99551,             0.99433,             0.99447,             0.87445,           0.0099577,           0.0024579,          0.00024188,            0.000727,            0.000727,            0.000727
                 283,            0.015569,           0.0048785,           0.0011867,             0.99519,             0.99487,             0.99449,             0.87433,           0.0099645,           0.0024565,          0.00023959,            0.000694,            0.000694,            0.000694
                 284,            0.015738,           0.0050255,           0.0010871,             0.99547,             0.99501,             0.99448,             0.87466,            0.009957,            0.002456,          0.00023529,            0.000661,            0.000661,            0.000661
                 285,            0.015211,           0.0050033,          0.00098268,             0.99536,             0.99505,             0.99451,             0.87498,           0.0099472,           0.0024554,           0.0002311,            0.000628,            0.000628,            0.000628
                 286,            0.015466,           0.0048348,           0.0012515,             0.99567,             0.99513,               0.994,             0.87498,           0.0099363,            0.002454,          0.00022761,            0.000595,            0.000595,            0.000595
                 287,            0.015675,           0.0049331,           0.0011229,             0.99503,             0.99476,             0.99456,             0.87589,            0.009911,           0.0024504,          0.00022456,            0.000562,            0.000562,            0.000562
                 288,            0.015357,           0.0050127,           0.0010247,             0.99502,             0.99539,             0.99457,             0.87591,           0.0098872,           0.0024482,          0.00022088,            0.000529,            0.000529,            0.000529
                 289,            0.015233,           0.0048955,           0.0011159,             0.99497,             0.99535,             0.99401,             0.87617,           0.0098867,           0.0024476,          0.00021869,            0.000496,            0.000496,            0.000496
                 290,            0.015069,            0.004905,            0.001119,             0.99414,             0.99564,             0.99401,             0.87599,            0.009892,           0.0024475,          0.00021744,            0.000463,            0.000463,            0.000463
                 291,            0.015206,           0.0048545,           0.0010166,             0.99447,             0.99559,             0.99469,             0.87589,           0.0098901,           0.0024462,          0.00021708,             0.00043,             0.00043,             0.00043
                 292,            0.015089,           0.0048115,           0.0011345,             0.99387,             0.99567,             0.99468,             0.87601,           0.0098883,           0.0024446,          0.00021581,            0.000397,            0.000397,            0.000397
                 293,             0.01538,           0.0049704,           0.0010179,             0.99432,             0.99534,             0.99467,             0.87617,           0.0098819,           0.0024412,          0.00021374,            0.000364,            0.000364,            0.000364
                 294,            0.014739,           0.0047406,           0.0011331,             0.99461,             0.99539,             0.99467,             0.87626,           0.0098634,           0.0024384,          0.00021207,            0.000331,            0.000331,            0.000331
                 295,            0.015312,           0.0049467,           0.0010762,             0.99411,             0.99536,             0.99401,              0.8761,           0.0098622,           0.0024371,          0.00021119,            0.000298,            0.000298,            0.000298
                 296,            0.015283,           0.0048457,           0.0012111,             0.99369,             0.99579,             0.99401,             0.87614,           0.0098521,           0.0024352,          0.00021033,            0.000265,            0.000265,            0.000265
                 297,            0.014926,            0.004935,           0.0012204,             0.99377,             0.99587,             0.99401,             0.87604,            0.009849,           0.0024339,          0.00020925,            0.000232,            0.000232,            0.000232
                 298,            0.015135,           0.0049046,           0.0013174,             0.99378,             0.99585,             0.99401,             0.87636,           0.0098453,           0.0024317,          0.00020763,            0.000199,            0.000199,            0.000199
                 299,            0.014665,           0.0048509,          0.00096492,             0.99385,             0.99575,             0.99401,             0.87634,           0.0098377,           0.0024308,          0.00020658,            0.000166,            0.000166,            0.000166
